"Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Class"
"40857","779.192","244.12602464756","214.11325398729","1.1401724092337","0.48038022584766","41497","228.08057365599","0.79051543998143","0.98457719835169","0.8456436044562","0.93427390211782","0.0059751333834486","0.0028081754431892","0.87286772417846","0.99521969601889","SEKER"
"40861","738.479","258.28509529085","202.05248691627","1.2783069351573","0.62292101895517","41373","228.0917382051","0.78400936336774","0.98762477944553","0.94154819534094","0.88310066033136","0.0063210664274211","0.0023714335242358","0.77986677627768","0.99690910861454","SEKER"
"40863","737.27","263.79780635982","197.70322856724","1.3343120811509","0.66206110749593","41222","228.09732027473","0.80908820908821","0.99129105817282","0.94468492833584","0.86466723670782","0.0064556642037985","0.0022259566805173","0.74764943023594","0.99759766722944","SEKER"
"40873","730.159","241.99720301434","215.18449349766","1.1246033535264","0.45751403631085","41202","228.12522857405","0.76633043347833","0.99201495073055","0.96341076297654","0.9426771290432","0.0059207105672288","0.0028840678670995","0.88864016962112","0.99936771483416","SEKER"
"40884","733.137","249.62258092488","208.70193906633","1.1960721689583","0.54862285461535","41251","228.15592376038","0.75580943929899","0.99110324598192","0.95585709368063","0.91400354453126","0.0061056300979571","0.0026284624195446","0.83540247941571","0.99920165550791","SEKER"
"40892","723.304","244.52760545543","213.0296844114","1.1478569577337","0.49094833269588","41189","228.17824493871","0.79992175273865","0.9927893369589","0.98221481966893","0.93313899882074","0.0059798397108341","0.0027967565702586","0.87074839112017","0.99949459918268","SEKER"
"40895","731.734","258.51960244071","201.88607089496","1.2805222336276","0.62461682147238","41222","228.18661481766","0.74441167904471","0.99206734268109","0.95978422275764","0.8826665856799","0.0063215454808829","0.0023669537632909","0.77910030147581","0.99765525826572","SEKER"
"40900","732.606","253.42787622578","205.69135924695","1.2320783777869","0.58416256727921","41235","228.20056393372","0.79171506000774","0.99187583363647","0.95761784322263","0.90045565362517","0.0061962805923173","0.0025128129155996","0.81082038414553","0.99899426357461","SEKER"
"40901","735.219","257.64652202625","202.51138413992","1.2722569801223","0.61822048619199","41292","228.20335365461","0.78935077968195","0.99053085343408","0.95084635647521","0.88572262439221","0.0062992719499828","0.0023914487241511","0.78450456736023","0.9980914117619","SEKER"
"40906","732.558","257.94616964519","202.15258664051","1.2759973737259","0.62113867678383","41246","228.21730174756","0.77491096461317","0.99175677641468","0.95788384114186","0.88474778308001","0.0063058272538304","0.002383415527299","0.78277863966499","0.99882348842124","SEKER"
"40923","737.658","258.03332318206","203.15296978533","1.2701430033473","0.61655361649475","41374","228.26471888839","0.81692418253683","0.98909943442742","0.94507704379837","0.88463271361017","0.0063053374186168","0.00238199078312","0.7825750379893","0.99398220909632","SEKER"
"40953","732.474","257.84362237579","202.85159468426","1.2710948749362","0.61730575330727","41258","228.34837217624","0.80202498922878","0.99260749430413","0.9592043913694","0.88560799011518","0.0062960863032205","0.0023890021460344","0.78430151215586","0.996921632506","SEKER"
"40956","733.353","262.43660954446","198.90448277481","1.3194102308975","0.65235402795385","41274","228.35673581958","0.74703146374829","0.99229539177206","0.95697645444555","0.87014055019214","0.0064077695464514","0.0022659184680979","0.75714457708868","0.99898430127939","SEKER"
"40958","738.536","245.75143253477","212.54345038701","1.1562409102106","0.50199303262889","41400","228.36231141163","0.75456890198968","0.98932367149758","0.94363766202183","0.92924101827695","0.0060000838062106","0.0027596281562028","0.86348887004838","0.99840115706147","SEKER"
"40962","727.564","255.62251299845","204.2785080533","1.2513431561374","0.60114322604287","41237","228.37346218736","0.7829128440367","0.99333123166089","0.97240820202052","0.89340120910533","0.006240479297848","0.002452357906821","0.79816572043087","0.99877921172464","SEKER"
"40964","736.147","246.42041374603","212.00157605032","1.1623518010429","0.50974636640019","41354","228.37903737106","0.76625514403292","0.99056923151328","0.94991146266178","0.92678619396538","0.006015535927791","0.0027376146115764","0.85893264932484","0.99838191191731","SEKER"
"40965","745.06","255.49260191259","204.46434273043","1.2495704556635","0.59963315432989","41428","228.38182491187","0.78531170922475","0.98882398377909","0.92734284839087","0.8938882112524","0.006236851017029","0.002456280563913","0.79903613421602","0.99845194632389","SEKER"
"40973","783.467","267.99693039525","194.97918497287","1.3744899509788","0.68606250251769","41510","228.40412401363","0.77307547169811","0.98706335822693","0.83881504373816","0.8522639556982","0.0065408178653076","0.002128669828675","0.72635385018234","0.99836606793038","SEKER"
"40983","722.675","242.20016438584","215.5958688278","1.1233989115964","0.45565638572649","41281","228.43199482971","0.77973744292237","0.99278118262639","0.98611496101387","0.94315375635254","0.0059097714756324","0.0028845657682393","0.88953900812191","0.99930715354673","SEKER"
"40988","730.037","248.29058366956","210.34278425908","1.1804093234962","0.53133187833687","41396","228.44592896264","0.75499640811214","0.99014397526331","0.96644434245621","0.92007487995065","0.0060576408624367","0.0026777866946719","0.8465377847162","0.99926109377079","SEKER"
"41022","728.902","253.60103975203","206.21076830691","1.2298147271077","0.58208127445925","41344","228.54065853613","0.77953025235634","0.9922116873065","0.97026063240145","0.90118186723363","0.0061820740030236","0.0025151491313527","0.81212875783069","0.99876790668784","SEKER"
"41031","750.784","268.4722164688","194.9406183791","1.3771999837751","0.6875775419731","41508","228.56572743968","0.74299217731421","0.98850823937554","0.91472794732213","0.85135709924098","0.0065431555767298","0.0021203817458349","0.72480891042802","0.99820681968152","SEKER"
"41033","730.988","249.93212129195","209.36331661932","1.193772267882","0.54616025982298","41380","228.57129793375","0.75940628874947","0.99161430642823","0.9649896138712","0.9145335011451","0.0060910028828491","0.0026282522471896","0.83637152471672","0.99843713185302","SEKER"
"41034","742.96","272.16919277322","192.30462390068","1.4153023845843","0.70765035528186","41427","228.57408312987","0.78049986685434","0.99051343326816","0.93416341116117","0.83982349655691","0.0066327726464204","0.0020352930914419","0.70530350536908","0.99821773300449","SEKER"
"41038","731.336","253.31928003652","206.60180613564","1.2261232598819","0.57864618133682","41382","228.58522357502","0.76280228257031","0.99168720699821","0.96418894334725","0.90236015017123","0.0061727978955241","0.0025245353250166","0.81425384061705","0.99837557342873","SEKER"
"41044","741.688","275.9612984915","189.76659624233","1.4542143030225","0.72603612880522","41325","228.60193322479","0.77086620088648","0.99320024198427","0.93759878954398","0.82838403237847","0.0067235478630616","0.0019530130245718","0.68622010509962","0.99791109185747","SEKER"
"41059","736.776","266.67425514051","196.51056072963","1.3570479578826","0.67600870813148","41387","228.6437020066","0.78753644314869","0.99207480609853","0.9504894280797","0.85738948398346","0.0064949038003973","0.0021650358680372","0.73511672724542","0.99758865351375","SEKER"
"41068","727.628","233.47078865517","224.06806379502","1.0419636993371","0.28093658763041","41392","228.66875961352","0.7936765615337","0.99217240046386","0.97475306981906","0.97943199203073","0.0056849807308651","0.0032270515447653","0.95928702701328","0.99954225939287","SEKER"
"41084","735.08","255.46537228908","204.99170719574","1.2462229608398","0.59675347582979","41440","228.71329969177","0.76330261593341","0.99140926640927","0.95546189437105","0.89528102240397","0.0062181231693379","0.0024642036575819","0.80152810907669","0.99888273328985","SEKER"
"41087","735.676","254.43686510911","206.01438696841","1.2350441580962","0.58686106710167","41518","228.72164999084","0.76603400701022","0.98961896045089","0.95398406301311","0.89893282521291","0.006192636724733","0.0024943898115074","0.80808022424526","0.99801476022718","SEKER"
"41088","738.801","251.26358366188","208.49050090769","1.2051560266198","0.55810835560158","41488","228.72443335612","0.76891982932854","0.99035865792518","0.94595377976618","0.9102967888252","0.006115254664668","0.0025901585739965","0.82864024374546","0.99864078364953","SEKER"
"41091","738.571","256.80147229645","203.97997918883","1.2589543018765","0.60751264448064","41504","228.73278324873","0.75353468669197","0.99004915188897","0.94661214545743","0.89069887802158","0.0062495795258437","0.0024263541047624","0.79334449130891","0.99878446020334","SEKER"
"41117","734.27","248.86715508512","210.53722253088","1.1820577477629","0.53321088794084","41527","228.80513622049","0.77579245283019","0.99012690538686","0.95834021887172","0.91938663477803","0.0060526583915441","0.0026675874791993","0.84527178420847","0.99916006148903","SEKER"
"41126","746.459","269.42412427883","194.60137437419","1.3844924022004","0.69159409397445","41581","228.83017614987","0.77033734804353","0.98905750222457","0.92750106695693","0.84933068544762","0.0065511871876388","0.0021028438826741","0.72136261324292","0.99872105726628","SEKER"
"41138","736.411","247.42601543108","211.9226427695","1.1675298693788","0.51613186248562","41560","228.86355846075","0.78874913720377","0.98984600577478","0.95326248879046","0.92497774763906","0.0060145368134347","0.0027158581945912","0.85558383362743","0.99891968151762","SEKER"
"41152","733.392","258.24347206575","203.18901703852","1.2709519236308","0.61719296428208","41470","228.90249833705","0.78879070748117","0.99233180612491","0.96145391983501","0.88638251532944","0.0062753565334795","0.0023894771976682","0.78567396348175","0.99855383523374","SEKER"
"41158","728.657","253.28603487641","207.11472181608","1.2229262732049","0.57562928688413","41456","228.91918482777","0.77040281521414","0.99281165573138","0.97413207627316","0.90379710409011","0.0061539927809032","0.002532914481356","0.81684920536166","0.99894635448334","SEKER"
"41169","742.126","270.21411191902","194.1998311174","1.3914230015765","0.69533196406763","41553","228.94977356879","0.75887557603687","0.99075878997906","0.93934448042588","0.84729021716456","0.0065635335305453","0.0020866338059953","0.71790071210276","0.99890356366792","SEKER"
"41182","732.169","259.3776147978","202.47496121028","1.2810355080321","0.62500782222561","41483","228.985918631","0.78138281724347","0.99274401562086","0.96537183595806","0.88282837672598","0.0062983248700355","0.0023599888852895","0.77938594275263","0.99842106712723","SEKER"
"41189","733.839","249.49696542065","210.54439695424","1.1850088106352","0.53653890981735","41569","229.00537899381","0.78341828971394","0.99085857249393","0.96114638044995","0.91786839414141","0.0060573688465524","0.0026520728212915","0.84248238896373","0.99834905372703","SEKER"
"41193","735.826","261.58955151911","200.70888010864","1.3033282402728","0.641328490321","41524","229.01649845868","0.77664027149321","0.99202870629034","0.95605533050171","0.87548029777463","0.0063503399004469","0.0023012417364084","0.76646575179156","0.99895645951183","SEKER"
"41197","853.7","250.90067337247","210.06394586237","1.1944014111629","0.54683642537028","42508","229.0276173837","0.7375044754744","0.96915874658888","0.71033774568259","0.9128218521905","0.0060902656351789","0.0026083154318447","0.8332437338365","0.99522749153697","SEKER"
"41202","738.357","255.75368994096","205.54517538536","1.2442699735544","0.59505618177317","41593","229.04151528092","0.75903614457831","0.99059937970332","0.9497195294558","0.89555507618985","0.0062073125076687","0.0024629328589059","0.80201889448941","0.99792802863643","SEKER"
"41221","740.389","250.31529179825","210.04776362912","1.1917065312832","0.54392664763339","41665","229.09431960118","0.77366741741742","0.98934357374295","0.94494922194627","0.9152230291461","0.006072518662775","0.0026281877016747","0.83763319307936","0.99821294701225","SEKER"
"41222","748.827","254.81108911849","206.39046916302","1.2346068602481","0.58646517959228","41791","229.09709843879","0.72211614259438","0.98638462826924","0.9237956922816","0.8990860610947","0.0061814344068334","0.0024915756998302","0.80835574525478","0.99800154861252","SEKER"
"41226","738.928","265.78683578918","197.63499903882","1.3448368815332","0.66864185981253","41595","229.10821345218","0.74211549539171","0.99112874143527","0.94880467520437","0.86199985327307","0.0064470682527817","0.0021956888591513","0.74304374704279","0.99927263561577","SEKER"
"41226","769.813","264.34661132805","198.94246649156","1.3287590929675","0.65849869575112","41931","229.10821345218","0.76384050989402","0.98318666380482","0.87419955534767","0.86669623756919","0.006412133394655","0.0022317726769664","0.75116236821659","0.9981138270628","SEKER"
"41229","744.176","270.69027693081","194.42446890547","1.3922644534131","0.69578063261411","41609","229.11654935837","0.79678803339518","0.99086736042683","0.93553781317453","0.84641588148706","0.0065655309837932","0.0020786665720668","0.71641984443352","0.99744588312456","SEKER"
"41243","740.629","255.22172313578","205.94204974546","1.2392890303424","0.59066857465644","41604","229.15544624449","0.77902232631937","0.99132294971637","0.94484090236922","0.89786811024146","0.0061882434142953","0.002480831905801","0.80616714338857","0.99907409742395","SEKER"
"41251","743.017","250.64831039045","209.90982427583","1.1940761289052","0.54648706936883","41836","229.17767007252","0.79371584699454","0.98601682761258","0.93895946545969","0.91433957689768","0.0060761753749109","0.0026196310953309","0.83601686188143","0.99826777813483","SEKER"
"41256","736.602","260.1405927033","202.41492278475","1.2851848526007","0.62814267165225","41620","229.19155887073","0.78467771078609","0.99125420470927","0.95550110802868","0.88102958669019","0.0063055214442335","0.0023434880440316","0.77621313262349","0.99757736043743","SEKER"
"41262","737.909","267.5225426112","196.81063490316","1.3592890584537","0.6773306861702","41576","229.20822431768","0.75710091743119","0.99244756590341","0.9522577681172","0.8567809728498","0.0064835088607241","0.0021551084235506","0.73407363543746","0.99781826074949","SEKER"
"41265","732.882","255.71832409541","205.67485679903","1.2433134904053","0.59422022918673","41606","229.21655658677","0.77495868389423","0.99180406672115","0.96543625282725","0.89636343972459","0.0061969786525","0.0024677223862122","0.8034674160749","0.99896187750699","SEKER"
"41267","739.795","243.44339280242","216.17153509626","1.1261584125496","0.45989261106387","41734","229.22211126457","0.77406587635054","0.98881008290602","0.94752347506468","0.94158279929413","0.0058992268108277","0.0028602824532721","0.88657816792657","0.99842746219335","SEKER"
"41271","742.954","263.07121416356","200.35489449644","1.3130261420603","0.64804804097245","41698","229.23322021637","0.75373938453109","0.98975970070507","0.93957403266677","0.87137325512871","0.00637423891264","0.0022668615928813","0.7592913497536","0.99696939166675","SEKER"
"41274","734.41","258.05024675302","203.80459894947","1.2661649839266","0.61338185352828","41601","229.24155157693","0.79193368893664","0.99213961202856","0.96163278283167","0.88836013319661","0.0062521259570921","0.0024019486785284","0.78918372625311","0.99923680006641","SEKER"
"41276","743.692","266.99859350909","197.29795776084","1.3532760122775","0.67376294905503","41632","229.2471056491","0.73379555555556","0.99144888547271","0.9378237963018","0.85860791488136","0.006468615987719","0.0021685562061536","0.73720755149692","0.99764529551062","SEKER"
"41283","737.859","265.04571827163","198.52900707873","1.3350478208281","0.66252834913101","41610","229.2665438421","0.7671138694812","0.99214131218457","0.95287153983508","0.86500753657579","0.0064202145743193","0.002217220428698","0.74823803833292","0.99893356253708","SEKER"
"41285","743.117","261.23429698449","201.43874689222","1.2968423454513","0.63670951121023","41729","229.27209730883","0.77304048234281","0.98935991756333","0.93948047727381","0.87764929779663","0.0063275837951917","0.0023158035036443","0.77026828992291","0.99891653573043","SEKER"
"41288","748.997","263.42313402211","199.97417382138","1.3172857723988","0.65093121064731","41682","229.28042725672","0.79287168260552","0.9905474785279","0.92485479743316","0.87038835107581","0.0063801379098553","0.0022587184998809","0.75757588168847","0.99794393046068","SEKER"
"41301","754.588","278.04008713558","189.3976815774","1.4680226538146","0.73210816565977","41711","229.31652020102","0.78459346504559","0.99017045863202","0.91148734271267","0.82476063996196","0.0067320424962007","0.0019214908437226","0.68023011323047","0.99859321602918","SEKER"
"41301","742.837","257.28508161688","205.18652167453","1.2539082953265","0.60331037013893","41673","229.31652020102","0.78011786483321","0.99107335684976","0.94055322385307","0.89129349731398","0.0062295121574994","0.0024250279725579","0.79440409835419","0.99610988876769","SEKER"
"41322","738.828","262.98784833625","200.31091051298","1.3128982723046","0.64796085769854","41624","229.37481219076","0.74277394305436","0.99274457044013","0.95127154390866","0.87218787347728","0.00636435429883","0.0022718219314786","0.76071168664082","0.99873705911264","SEKER"
"41323","795.35","261.98836585133","201.0000217146","1.3034245649154","0.64139632071602","42072","229.37758763029","0.73936303453212","0.98219718577676","0.82089032375765","0.87552585354289","0.0063400132093828","0.0022979777815193","0.76654552022201","0.99913426118319","SEKER"
"41323","763.498","264.08344182394","199.99431501047","1.3204547429766","0.65304992264176","41984","229.37758763029","0.75539265867213","0.9842559070122","0.89081167396804","0.86857996868736","0.0063907132063001","0.0022437182920522","0.75443116200494","0.99619220611879","SEKER"
"41323","736.957","252.48344123161","208.76962868489","1.2093877965971","0.56240099042239","41692","229.37758763029","0.78914903368727","0.99114938117624","0.95613102483001","0.90848566746154","0.0061099978518407","0.0025673976588519","0.82534620798304","0.99816363190238","SEKER"
"41324","733.765","261.77142926972","201.23940155165","1.3007961028076","0.63953739263404","41613","229.38036303624","0.79051171688187","0.99305505491072","0.96449111684927","0.87626202628818","0.0063346101362336","0.002303751442321","0.76783513871467","0.99879695603877","SEKER"
"41326","742.671","273.57351677371","192.8118430961","1.4188626195402","0.70941612634004","41701","229.38591374739","0.77788653390054","0.99100740989425","0.94154331403986","0.83847996857508","0.0066198886118595","0.0020183719939334","0.70304865770166","0.99752946013081","SEKER"
"41330","743.053","270.39006222614","194.86218196924","1.3875964001513","0.69327758787453","41643","229.39701476677","0.73665448712236","0.99248373075907","0.94066651662373","0.84839292124172","0.0065422226524593","0.0020907072636144","0.71977054881306","0.99875102246793","SEKER"
"41332","740.092","266.32764660391","197.92166870398","1.3456214690785","0.66912369957409","41673","229.40256507501","0.75007259001161","0.99181724377895","0.94825439716572","0.86135468097378","0.0064436186635999","0.0021879513764451","0.74193188643544","0.99835947498143","SEKER"
"41333","731.681","246.88623876784","213.66010104331","1.155509323277","0.50104844035479","41715","229.40534017877","0.79113790793377","0.99084262255783","0.97020439332559","0.92919452021177","0.0059731023339182","0.0027466686961053","0.86340245639159","0.99766958810071","SEKER"
"41334","734.848","261.41677479078","201.68662979843","1.2961532207269","0.63621267791041","41654","229.40811524897","0.78313755210307","0.99231766457003","0.96188303743155","0.87755697939649","0.0063244973820772","0.0023137001689906","0.77010625208749","0.9981756989451","SEKER"
"41341","739.16","255.2935888149","206.67081867387","1.2352667418314","0.58706230919262","41732","229.42753980047","0.74418562788018","0.99063069107639","0.95085419756009","0.89868116495012","0.0061753123730655","0.0024846272960986","0.8076278362361","0.99763580587973","SEKER"
"41346","741.288","236.42263494006","222.87502343686","1.0607856873968","0.33364869417157","41779","229.44141347329","0.78212015738499","0.98963594150171","0.94551718077167","0.97047143363179","0.0057181501218997","0.0031287174221423","0.94181480349533","0.99906366372633","SEKER"
"41349","864.737","261.98354478771","201.6718953854","1.2990582762514","0.63829915378551","42172","229.44973727432","0.73080593849417","0.98048468177938","0.69487516685688","0.87581736272883","0.0063359100531502","0.0022995505905731","0.76705605285727","0.99645051381297","SEKER"
"41354","745.823","268.07888385495","196.58580163555","1.3636736815405","0.67989091416593","41832","229.46360960505","0.77291417464115","0.98857334098298","0.93423437505531","0.85595555422115","0.006482538179014","0.0021464941216714","0.73265991080204","0.99910903788058","SEKER"
"41355","730.92","255.60664110195","206.33983968863","1.2387653372594","0.59020227836144","41621","229.46638397056","0.79246910031618","0.99360899545902","0.97274318779722","0.89773248058541","0.0061807917084258","0.0024763477107264","0.80592360669803","0.99835022845664","SEKER"
"41355","734.84","259.1076020051","203.50046119069","1.273253143944","0.61900153604155","41643","229.46638397056","0.79350307960934","0.99308407175276","0.96239268245358","0.88560266929582","0.0062654479991561","0.0023773195406413","0.78429208786388","0.99860236664307","SEKER"
"41360","755.398","257.54849881005","204.90932822038","1.2568900647268","0.60580320010649","41893","229.48025529497","0.77438681894776","0.98727711073449","0.91083294933454","0.89101763883401","0.0062269946520805","0.0024210483440299","0.79391243271334","0.99786064894051","SEKER"
"41365","737.76","246.97022910848","213.4464910203","1.1570592138944","0.50304537243059","41732","229.49412578097","0.7647015325458","0.99120578932234","0.95502047558967","0.92923801629615","0.0059705120055234","0.0027459916657523","0.86348329093","0.99910129781445","SEKER"
"41376","733.668","260.74695080247","202.35723871611","1.2885476815993","0.63064983057981","41678","229.52463789964","0.7624944714728","0.99275397091991","0.96596015610922","0.88025818592802","0.0063018887954966","0.0023339459150842","0.77485447389329","0.99843693591202","SEKER"
"41378","740.424","262.18463858833","201.31654461566","1.3023501823403","0.64063849619495","41663","229.53018512181","0.73302862811791","0.99315939802703","0.94845861216682","0.87545245349864","0.0063363294163162","0.0022958725047025","0.76641699833679","0.99814331753262","SEKER"
"41386","736.395","250.56859306289","210.70871794322","1.1891705075554","0.54115587677342","41768","229.55237266996","0.77267465740637","0.99085424248228","0.95905089581074","0.91612587940082","0.006054428866353","0.0026307134796103","0.83928662690793","0.99805490410457","SEKER"
"41388","750.344","263.75202241369","200.00642183049","1.3187177691586","0.65189136052742","41822","229.55791922192","0.78804265041889","0.98962268662426","0.92376919602986","0.87035510522783","0.0063726689478519","0.0022557296346716","0.75751800919614","0.9989524591846","SEKER"
"41389","738.976","257.1531925313","205.22384307225","1.2530376036315","0.60257713577829","41854","229.56069244765","0.76924077687947","0.98888995078129","0.95243233182534","0.89270014573008","0.0062130805898017","0.0024339361006643","0.7969135501865","0.99856264522719","SEKER"
"41390","736.073","239.65888786144","220.02160482792","1.0892516125809","0.39643792768478","41819","229.56346563987","0.76990327380952","0.98974150505751","0.95998294003606","0.95787586969275","0.0057902606393195","0.0030068710759604","0.91752618173965","0.99941687304507","SEKER"
"41393","737.397","258.07600505782","204.65184270654","1.2610490169291","0.60923388706122","41782","229.57178501554","0.76268125955816","0.99068977071466","0.95660805767663","0.8895510644785","0.0062347741177934","0.0024081526975001","0.79130109631482","0.99786946960276","SEKER"
"41398","741.713","258.93338224462","203.85527788849","1.2701823809843","0.61658478311925","41802","229.58564997174","0.77292755787901","0.99033539065117","0.94562172728684","0.88665913982017","0.0062547316837678","0.0023845982865395","0.78616443022664","0.99857220783042","SEKER"
"41423","738.127","267.2506913452","197.78696049832","1.351204804765","0.67251855906716","41677","229.65496219669","0.7544073723319","0.99390551143316","0.95540878309795","0.85932410891335","0.0064517464052628","0.0021701264325971","0.73843792415973","0.99778087114535","SEKER"
"41433","749.935","261.17355923888","202.53143162483","1.2895458109567","0.63138831013131","42055","229.68268123002","0.74783409140134","0.98520984425158","0.92578256631738","0.8794254743833","0.0063035155368638","0.0023257271201119","0.77338916499428","0.99732075795772","SEKER"
"41435","738.189","260.37705966929","202.78372324725","1.2840136057262","0.62726245059549","41767","229.68822463527","0.7905028998779","0.99205114085283","0.95552503137611","0.88213694757517","0.0062839884076093","0.0023472491368506","0.77816559427724","0.99917521056002","SEKER"
"41439","740.182","254.65634376117","207.76311379611","1.2257052712979","0.57825397169446","41835","229.69931104442","0.77081473214286","0.99053424166368","0.95047804900934","0.90199720789144","0.0061453303352197","0.0025092606054067","0.81359896304396","0.99723253772552","SEKER"
"41447","731.549","243.15601919266","217.16167815822","1.1197004059598","0.44986604786506","41752","229.72148225762","0.79446041786467","0.99269496072044","0.9732314240685","0.94474931371369","0.0058666735636515","0.0028829560838981","0.89255126576248","0.99939001461416","SEKER"
"41454","740.397","264.37675193198","199.8503820292","1.3228733878195","0.65465217440001","41778","229.740880314","0.7884286203355","0.99224472210254","0.95026997270158","0.86899047906114","0.0063775932824813","0.0022433480323644","0.75514445269891","0.9989605004349","SEKER"
"41456","731.423","256.04897430689","206.50011636475","1.2399459080915","0.5912521046888","41733","229.746422315","0.80522103954627","0.99336256679366","0.97377816909116","0.89727530811989","0.0061764032783407","0.0024695525628243","0.80510297856164","0.99828414385981","SEKER"
"41461","737.975","259.44084300085","203.86651756665","1.2726015340701","0.61849095545904","41857","229.76027673265","0.77146791210018","0.9905392168574","0.95667921230557","0.8855979423868","0.0062574670895746","0.0023742406271056","0.78428371555973","0.99808065956753","SEKER"
"41466","733.677","259.67453511613","203.58895473473","1.2754843967565","0.62074078861119","41747","229.77413031494","0.75480559196156","0.99326897741155","0.9680375373109","0.88485430507149","0.0062623483122589","0.002368121904702","0.78296714120355","0.9986623717782","SEKER"
"41493","737.428","251.15915507698","210.74959655338","1.1917420445138","0.54396522273462","41887","229.84892523067","0.78407029478458","0.99059374030129","0.95883847552237","0.91515248631979","0.0060530488293683","0.002618953550553","0.8375040732173","0.99808881650461","SEKER"
"41496","734.055","251.3099159822","210.37019748592","1.1946079767264","0.54705801474258","41823","229.85723427452","0.7904","0.99218133562872","0.96774045527414","0.91463654896449","0.0060562443604733","0.0026144320574114","0.83656001670167","0.99936126896222","SEKER"
"41505","735.254","255.07152180672","207.39374384025","1.2298901455928","0.58215092254399","41835","229.88215960407","0.76841189321287","0.99211186805307","0.96479599162728","0.9012458857648","0.00614556130121","0.0025010046455112","0.81224414660798","0.99897107172858","SEKER"
"41506","732.16","253.96176269026","208.24602933326","1.2195275151386","0.57237827842738","41795","229.88492891831","0.80402146330124","0.99308529728436","0.9729908336285","0.9051950438645","0.0061186759189095","0.0025339957577706","0.81937806743686","0.9992540985403","SEKER"
"41528","732.598","254.67422707611","207.86487034369","1.2251912824664","0.5777707664582","41852","229.94584539357","0.80182267531665","0.99225843448342","0.97234284433844","0.90290190740364","0.0061325907117152","0.0025141201311749","0.81523185439313","0.99881496119142","SEKER"
"41536","734.376","255.60581215053","207.07206599931","1.2343809432576","0.58626038633329","41861","229.96799283839","0.7931106910313","0.99223621031509","0.96782666673035","0.89969782339286","0.0061538379273529","0.0024872102344007","0.80945617341784","0.99917727486919","SEKER"
"41536","742.954","260.90581387134","202.92666492816","1.2857147874761","0.62853973665968","41893","229.96799283839","0.73948263276897","0.99147828992911","0.94560701269286","0.88142149623312","0.0062814381228654","0.0023386939947074","0.77690385402182","0.99887677356303","SEKER"
"41546","734.502","251.73080103898","210.28204349996","1.1971103040903","0.54972618662664","41893","229.99567414533","0.77871494976758","0.99171699329244","0.96772757312423","0.91365726083604","0.0060590863389731","0.0026044747021768","0.83476959027842","0.99931127806358","SEKER"
"41567","740.413","241.90912345373","219.22375400865","1.1034804350818","0.42279877859956","42016","230.05379404828","0.8018325617284","0.98931359482102","0.95281914468893","0.95099263212482","0.0058197397804444","0.0029362426184814","0.9043869863557","0.99797334518612","SEKER"
"41569","736.546","260.05926299072","203.69236422096","1.2767256346861","0.62170228906069","41847","230.05932851136","0.76396750716754","0.99335675197744","0.96289668263158","0.88464193071088","0.0062560865787177","0.0023634836092142","0.78259134557187","0.99915443237509","SEKER"
"41574","749.958","269.32611194215","196.74221295641","1.368928954773","0.68291472851773","42006","230.0731640866","0.75247058823529","0.98971575489216","0.92887610573776","0.85425494924168","0.0064782342796495","0.0021280725365964","0.7297515183039","0.99897798319577","SEKER"
"41586","745.494","262.31193115852","202.04666433086","1.2982740003516","0.63773792091202","42002","230.10636607308","0.74376263123066","0.99009570972811","0.94030491970864","0.87722416992926","0.0063076980512317","0.0023040559180963","0.76952224430808","0.99905072247741","SEKER"
"41595","747.919","269.66247500542","197.11311667932","1.3680595160196","0.68241779106909","42004","230.13126441937","0.71370967741935","0.99026283211123","0.93441943003517","0.85340485143416","0.0064830502465543","0.0021211900435226","0.72829984045136","0.99635752724505","SEKER"
"41607","756.279","288.94123996273","183.68132743119","1.5730572290805","0.77193227194814","41983","230.16445802468","0.70820425531915","0.99104399399757","0.91413888772125","0.79657877170588","0.0069445343322692","0.0017247962779541","0.63453773953246","0.99816417829591","SEKER"
"41616","748.956","256.66753853635","206.91519289729","1.240448006463","0.59169712594303","42085","230.18935008748","0.77478450282055","0.98885588689557","0.93230409163178","0.8968385772511","0.0061675206299585","0.0024612033511234","0.80431943364577","0.99771643802538","SEKER"
"41619","741.44","261.10938119696","203.27293398204","1.2845260610054","0.62764802164183","41975","230.1976468436","0.79638346727899","0.99151876116736","0.9513700620195","0.88161385005912","0.0062738023786482","0.0023378907593862","0.77724298061607","0.99838886433483","SEKER"
"41619","813.48","274.61169642368","193.63401243977","1.418199690042","0.7090886726097","42244","230.1976468436","0.75994229996713","0.98520499952656","0.79032868527118","0.83826599464449","0.0065982290882452","0.0020097153421783","0.70268987777731","0.99655456685944","SEKER"
"41620","734.652","253.45275842995","209.45980528782","1.2100305262945","0.56304618454051","41952","230.20041236253","0.75167057973632","0.99208619374523","0.96905540764955","0.90825767211426","0.0060896866513684","0.0025562952280342","0.82493199895441","0.99819290085195","SEKER"
"41626","740.681","265.12177879997","200.07279726959","1.3251265660205","0.65613343192308","41933","230.21700477842","0.76309373224074","0.99267879712875","0.9534812022859","0.86834437299137","0.0063691389708349","0.0022337186234","0.75402195010577","0.99917451744777","SEKER"
